variant_name,noise_level,flux_l2_error_mean,flux_l2_error_std,flux_l2_error_count,flux_relative_l2_error_mean,flux_relative_l2_error_std,flux_relative_l2_error_count,flux_rmse_mean,flux_rmse_std,flux_rmse_count,flux_peak_error_mean,flux_peak_error_std,flux_peak_error_count,flux_correlation_mean,flux_correlation_std,flux_correlation_count,replay_rmse_mean,replay_rmse_std,replay_rmse_count,replay_relative_error_mean,replay_relative_error_std,replay_relative_error_count,replay_max_abs_error_mean,replay_max_abs_error_std,replay_max_abs_error_count,success_flag_mean,success_flag_std,success_flag_count,weak_pass_flag_mean,weak_pass_flag_std,weak_pass_flag_count,manual_review_flag_mean,manual_review_flag_std,manual_review_flag_count,failure_flag_mean,failure_flag_std,failure_flag_count
full_agent,0.5,96793.42097786267,73701.76026138192,24,0.2479823269526189,0.1536918177634649,24,9819.07530159857,6212.358083007349,24,22737.02196943508,9137.203054609268,24,0.8594108309297596,0.22927256022445133,24,0.47913201876454176,0.03700228414451252,24,0.04675152361185398,0.029612599624720497,24,1.3891471428683246,0.17523875347513765,24,0.9166666666666666,0.28232985128663995,24,0.9166666666666666,0.28232985128663995,24,0.0,0.0,24,0.08333333333333333,0.28232985128663995,24
full_agent,2.0,152834.56301417615,107748.66972703418,4,0.35884110766625354,0.2542990430240847,4,13894.05118310692,9795.333611548558,4,26629.00571176668,10929.588805738682,4,0.8627644700536006,0.14351092714881644,4,2.217191553816849,0.556936434195907,4,0.09720647258667772,0.02228932278766395,4,7.593256120494146,2.0821286311696907,4,0.5,0.5773502691896257,4,0.5,0.5773502691896257,4,0.0,0.0,4,0.5,0.5773502691896257,4
full_agent,5.0,223291.42393649643,31285.24474631876,4,0.5278938781747728,0.08536328516339024,4,20299.220357863313,2844.113158756251,4,30273.233542444385,2177.704426918085,4,0.7354397797551951,0.14256474773366506,4,4.8732731796853095,0.1597926843483261,4,0.1413930683515176,0.012560161118812125,4,15.125884155750342,1.0799341270626284,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,1.0,0.0,4
