family_name,primary_axis_level,primary_axis_value,solver_name,sensor_config,noise_sigma,n_runs,n_success,rmse_flux_mean,rmse_flux_std,rmse_flux_min,rmse_flux_max,ssim_flux_mean,ssim_flux_std,ssim_flux_min,ssim_flux_max,peak_localization_error_mean,peak_localization_error_std,peak_localization_error_min,peak_localization_error_max,band_error_scalar_mean,band_error_scalar_std,band_error_scalar_min,band_error_scalar_max,support_overlap_mean,support_overlap_std,support_overlap_min,support_overlap_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_min,runtime_seconds_max
gaussian_localized,1,0.15,tsvd_2d,uniform,1.0,1,1,93.49877372445926,0.0,93.49877372445926,93.49877372445926,0.9207084143265456,0.0,0.9207084143265456,0.9207084143265456,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,870.4029469152159,0.0,870.4029469152159,870.4029469152159,0.8615384615384616,0.0,0.8615384615384616,0.8615384615384616,0.0036765029653906822,0.0,0.0036765029653906822,0.0036765029653906822
gaussian_localized,1,0.15,tsvd_2d,boundary_biased,0.1,1,1,78.94352071855722,0.0,78.94352071855722,78.94352071855722,0.9393858463027241,0.0,0.9393858463027241,0.9393858463027241,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,431.76194650037246,0.0,431.76194650037246,431.76194650037246,0.8615384615384616,0.0,0.8615384615384616,0.8615384615384616,0.0037720706313848495,0.0,0.0037720706313848495,0.0037720706313848495
gaussian_localized,1,0.15,tsvd_2d,boundary_biased,1.0,1,1,87.67415793404274,0.0,87.67415793404274,87.67415793404274,0.9297189074113129,0.0,0.9297189074113129,0.9297189074113129,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,552.8394019923159,0.0,552.8394019923159,552.8394019923159,0.835820895522388,0.0,0.835820895522388,0.835820895522388,0.003711363300681114,0.0,0.003711363300681114,0.003711363300681114
gaussian_localized,1,0.15,tsvd_2d,clustered,0.1,1,1,205.5993268528853,0.0,205.5993268528853,205.5993268528853,0.38169717974562073,0.0,0.38169717974562073,0.38169717974562073,0.3626558621839956,0.0,0.3626558621839956,0.3626558621839956,99.94470476573782,0.0,99.94470476573782,99.94470476573782,0.6027397260273972,0.0,0.6027397260273972,0.6027397260273972,0.0036634597927331924,0.0,0.0036634597927331924,0.0036634597927331924
gaussian_localized,1,0.15,tsvd_2d,clustered,1.0,1,1,205.69668621762307,0.0,205.69668621762307,205.69668621762307,0.390194442887406,0.0,0.390194442887406,0.390194442887406,0.3626558621839956,0.0,0.3626558621839956,0.3626558621839956,108.03609359399042,0.0,108.03609359399042,108.03609359399042,0.5945945945945946,0.0,0.5945945945945946,0.5945945945945946,0.0036483779549598694,0.0,0.0036483779549598694,0.0036483779549598694
gaussian_localized,2,0.3,fast_bayesian,uniform,0.1,1,1,51.41987875139637,0.0,51.41987875139637,51.41987875139637,0.9815549802948356,0.0,0.9815549802948356,0.9815549802948356,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,8092.132748356383,0.0,8092.132748356383,8092.132748356383,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,0.0025231018662452698,0.0,0.0025231018662452698,0.0025231018662452698
gaussian_localized,2,0.3,fast_bayesian,uniform,1.0,1,1,92.90240687674013,0.0,92.90240687674013,92.90240687674013,0.9435503452244572,0.0,0.9435503452244572,0.9435503452244572,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,23548.573941888335,0.0,23548.573941888335,23548.573941888335,0.8928571428571429,0.0,0.8928571428571429,0.8928571428571429,0.0025472491979599,0.0,0.0025472491979599,0.0025472491979599
gaussian_localized,2,0.3,fast_bayesian,boundary_biased,0.1,1,1,58.76020669761086,0.0,58.76020669761086,58.76020669761086,0.9754465156939648,0.0,0.9754465156939648,0.9754465156939648,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,5856.872727830214,0.0,5856.872727830214,5856.872727830214,0.9629629629629629,0.0,0.9629629629629629,0.9629629629629629,0.0025638099759817123,0.0,0.0025638099759817123,0.0025638099759817123
gaussian_localized,2,0.3,fast_bayesian,boundary_biased,1.0,1,1,93.33427114064838,0.0,93.33427114064838,93.33427114064838,0.9373820741047155,0.0,0.9373820741047155,0.9373820741047155,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,10809.7838609466,0.0,10809.7838609466,10809.7838609466,0.9464285714285714,0.0,0.9464285714285714,0.9464285714285714,0.00251924991607666,0.0,0.00251924991607666,0.00251924991607666
gaussian_localized,2,0.3,fast_bayesian,clustered,0.1,1,1,90.69863492975027,0.0,90.69863492975027,90.69863492975027,0.9402644484933067,0.0,0.9402644484933067,0.9402644484933067,0.1809802262062124,0.0,0.1809802262062124,0.1809802262062124,3351.597248013192,0.0,3351.597248013192,3351.597248013192,0.8909090909090909,0.0,0.8909090909090909,0.8909090909090909,0.002561178058385849,0.0,0.002561178058385849,0.002561178058385849
gaussian_localized,2,0.3,fast_bayesian,clustered,1.0,1,1,148.88298087924264,0.0,148.88298087924264,148.88298087924264,0.8816352433052875,0.0,0.8816352433052875,0.8816352433052875,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,3634.638702067187,0.0,3634.638702067187,3634.638702067187,0.9122807017543859,0.0,0.9122807017543859,0.9122807017543859,0.002501285634934902,0.0,0.002501285634934902,0.002501285634934902
gaussian_localized,2,0.3,tikhonov_2d,uniform,0.1,1,1,231.47190357190658,0.0,231.47190357190658,231.47190357190658,0.4442264093234017,0.0,0.4442264093234017,0.4442264093234017,0.1809802262062124,0.0,0.1809802262062124,0.1809802262062124,35099.7393883905,0.0,35099.7393883905,35099.7393883905,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.0013237819075584412,0.0,0.0013237819075584412,0.0013237819075584412
gaussian_localized,2,0.3,tikhonov_2d,uniform,1.0,1,1,110.28095108051478,0.0,110.28095108051478,110.28095108051478,0.9140948095510238,0.0,0.9140948095510238,0.9140948095510238,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,182302.83284789594,0.0,182302.83284789594,182302.83284789594,0.8205128205128205,0.0,0.8205128205128205,0.8205128205128205,0.0013361340388655663,0.0,0.0013361340388655663,0.0013361340388655663
gaussian_localized,2,0.3,tikhonov_2d,boundary_biased,0.1,1,1,228.42925645702755,0.0,228.42925645702755,228.42925645702755,0.47010865046107764,0.0,0.47010865046107764,0.47010865046107764,0.1809802262062124,0.0,0.1809802262062124,0.1809802262062124,60627.7351275261,0.0,60627.7351275261,60627.7351275261,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.001341370865702629,0.0,0.001341370865702629,0.001341370865702629
gaussian_localized,2,0.3,tikhonov_2d,boundary_biased,1.0,1,1,124.19063308387373,0.0,124.19063308387373,124.19063308387373,0.8863270791937974,0.0,0.8863270791937974,0.8863270791937974,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,218105.20055384806,0.0,218105.20055384806,218105.20055384806,0.816,0.0,0.816,0.816,0.0013090837746858597,0.0,0.0013090837746858597,0.0013090837746858597
gaussian_localized,2,0.3,tikhonov_2d,clustered,0.1,1,1,251.46911541956302,0.0,251.46911541956302,251.46911541956302,0.4191797837243364,0.0,0.4191797837243364,0.4191797837243364,0.1809802262062124,0.0,0.1809802262062124,0.1809802262062124,212422.1082211158,0.0,212422.1082211158,212422.1082211158,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.0012771347537636757,0.0,0.0012771347537636757,0.0012771347537636757
gaussian_localized,2,0.3,tikhonov_2d,clustered,1.0,1,1,346.6376077105208,0.0,346.6376077105208,346.6376077105208,0.34384936061331156,0.0,0.34384936061331156,0.34384936061331156,0.4827589309760492,0.0,0.4827589309760492,0.4827589309760492,2993609.222292463,0.0,2993609.222292463,2993609.222292463,0.8091603053435115,0.0,0.8091603053435115,0.8091603053435115,0.0012781228870153427,0.0,0.0012781228870153427,0.0012781228870153427
gaussian_localized,2,0.3,tsvd_2d,uniform,0.1,1,1,113.72854133549231,0.0,113.72854133549231,113.72854133549231,0.8945956145851867,0.0,0.8945956145851867,0.8945956145851867,0.11111111111111116,0.0,0.11111111111111116,0.11111111111111116,15795.960700214126,0.0,15795.960700214126,15795.960700214126,0.8907563025210085,0.0,0.8907563025210085,0.8907563025210085,0.0036919722333550453,0.0,0.0036919722333550453,0.0036919722333550453
