track_name,family_name,primary_axis_name,primary_axis_level,primary_axis_value,secondary_axis_name,secondary_axis_level,secondary_axis_value,solver_name,sensor_config,sensor_count,noise_sigma,seed,rmse_flux,ssim_flux,peak_localization_error,band_error_scalar,band_low_rel_error,band_mid_rel_error,band_high_rel_error,support_overlap,runtime_seconds,success,failure_reason,selected_reg_param,selected_rank,selected_n_modes,posterior_uncertainty_mean,solver_notes,ny_q,nt_q
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,uniform,9,tikhonov_2d,uniform,9,0.1,0,77.84511240325517,0.6897351835055434,0.11111111111111116,240.07872293746254,0.9742473804629449,0.7810448989248857,718.4808765329998,0.4050632911392405,0.0018298355862498283,1,,0.0001,nan,nan,nan,tikhonov_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,uniform,9,tsvd_2d,uniform,9,0.1,0,59.17052473862203,0.8132827703041111,0.11111111111111116,53.870013224418734,0.877148298901515,0.6041181450766943,160.128773229278,0.47761194029850745,0.004288333468139172,1,,nan,6,nan,nan,tsvd_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,uniform,9,fast_bayesian,uniform,9,0.1,0,55.101625078803984,0.8584353862184073,0.0,64.76809081449248,1.0651374646537335,0.5424369685456891,192.696698010278,0.5079365079365079,0.002454187721014023,1,,nan,nan,9,5.340524042825943,fast_bayesian_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,uniform,9,tikhonov_2d,uniform,9,1.0,0,88.5573953637021,0.5803632815812629,0.11111111111111116,271.12732822559786,1.0718176390233998,0.8999488757381415,811.410218162032,0.4,0.0013544689863920212,1,,0.001,nan,nan,nan,tikhonov_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,uniform,9,tsvd_2d,uniform,9,1.0,0,78.56573024488186,0.7222415321821284,0.2222222222222222,93.42420202933003,1.7685382963695233,0.5140066781080003,277.9900611135126,0.47761194029850745,0.003684106282889843,1,,nan,6,nan,nan,tsvd_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,uniform,9,fast_bayesian,uniform,9,1.0,0,101.34195063158151,0.6458314764485094,0.11111111111111116,248.6632572594964,2.3777641198835657,0.2538689852967567,743.3581386733089,0.4266666666666667,0.002540756016969681,1,,nan,nan,9,53.11986696004415,fast_bayesian_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,boundary_biased,9,tikhonov_2d,boundary_biased,9,0.1,0,83.16326689352702,0.6168487468073,0.0,198.42314828182407,0.7521104356694179,0.8958435690996224,593.6214908407031,0.4050632911392405,0.0015176376327872276,1,,0.001,nan,nan,nan,tikhonov_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,boundary_biased,9,tsvd_2d,boundary_biased,9,0.1,0,58.26208469947648,0.819849871706913,0.11111111111111116,35.627108051805806,0.8424418302924107,0.6488881380478521,105.38999418707715,0.47761194029850745,0.004616968333721161,1,,nan,6,nan,nan,tsvd_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,boundary_biased,9,fast_bayesian,boundary_biased,9,0.1,0,56.48005175181715,0.8394554907765891,0.11111111111111116,35.86388998762741,0.8624120431484856,0.6402462927361869,106.08901162699756,0.4507042253521127,0.0026103779673576355,1,,nan,nan,8,4.047418850942828,fast_bayesian_2d,8,10
sensor_layout_track,gaussian_localized,sigma_y_frac,0,0.05,sensor_layout,boundary_biased,9,tikhonov_2d,boundary_biased,9,1.0,0,119.9151262212453,0.5377063662640619,0.0,8516.90071265914,1.6336704428257565,3.829554461877277,25545.23891307272,0.4050632911392405,0.0013831844553351402,1,,1e-05,nan,nan,nan,tikhonov_2d,8,10
