family_name,primary_axis_level,primary_axis_value,secondary_axis_level,solver_name,noise_sigma,n_runs,n_success,rmse_flux_mean,rmse_flux_std,rmse_flux_min,rmse_flux_max,ssim_flux_mean,ssim_flux_std,ssim_flux_min,ssim_flux_max,peak_localization_error_mean,peak_localization_error_std,peak_localization_error_min,peak_localization_error_max,band_error_scalar_mean,band_error_scalar_std,band_error_scalar_min,band_error_scalar_max,support_overlap_mean,support_overlap_std,support_overlap_min,support_overlap_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_min,runtime_seconds_max
discontinuous_piecewise,1,20.0,very_sharp,tsvd_2d,0.5,2,2,340.1257691900746,0.18620789700614182,339.9395612930685,340.3119770870808,0.1566477728353169,0.007706530692500033,0.14894124214281684,0.1643543035278169,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.8566098470471651,0.002408843060418775,0.8542010039867464,0.8590186901075839,0.5221778431784738,0.01513558965734707,0.5070422535211268,0.5373134328358209,0.001644408330321312,1.875218003988266e-05,0.0016256561502814293,0.0016631605103611946
discontinuous_piecewise,1,20.0,very_sharp,tsvd_2d,1.0,2,2,340.2715704258419,0.18713927680721554,340.0844311490347,340.4587097026491,0.15124674887220507,0.015756922319342198,0.13548982655286287,0.16700367119154727,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.8595575085255998,0.004421329643484018,0.8551361788821158,0.8639788381690838,0.5152320588836639,0.022081373952157035,0.4931506849315068,0.5373134328358209,0.0016312324441969395,2.1633226424455643e-05,0.0016095992177724838,0.0016528656706213951
discontinuous_piecewise,2,50.0,near_delta,fast_bayesian,0.5,2,2,327.7253660548044,0.34844214791587547,327.3769239068885,328.0738082027203,0.24676858859672907,0.00441314798504816,0.2423554406116809,0.2511817365817772,0.4390259265377566,0.0,0.4390259265377566,0.4390259265377566,0.8150971154950488,0.009564503191036577,0.8055326123040122,0.8246616186860853,0.5933333333333333,0.006666666666666654,0.5866666666666667,0.6,0.001244573388248682,1.8723774701356888e-05,0.0012258496135473251,0.001263297162950039
discontinuous_piecewise,2,50.0,near_delta,fast_bayesian,1.0,2,2,330.27690965862973,0.3924820702620764,329.88442758836766,330.6693917288918,0.24306977320824225,0.008178870119931,0.23489090308831126,0.25124864332817326,0.4390259265377566,0.0,0.4390259265377566,0.4390259265377566,0.8103411112917425,0.019417648608162863,0.7909234626835796,0.8297587598999053,0.5938215102974829,0.014874141876430214,0.5789473684210527,0.6086956521739131,0.002119468990713358,0.0008959420956671238,0.0012235268950462341,0.0030154110863804817
discontinuous_piecewise,2,50.0,near_delta,tikhonov_2d,0.5,2,2,323.9188269273932,3.1537086853358574,320.7651182420573,327.07253561272904,0.1841361765742775,0.002295380611067918,0.18184079596320957,0.1864315571853454,0.535649973866354,0.00729070475228305,0.528359269114071,0.5429406786186372,0.6764960864134589,0.030722197210877322,0.6457738892025816,0.7072182836243363,0.6392546931913701,0.011347716447184075,0.627906976744186,0.6506024096385542,0.0012476486153900623,3.9867591112852097e-05,0.0012077810242772102,0.0012875162065029144
discontinuous_piecewise,2,50.0,near_delta,tikhonov_2d,1.0,2,2,321.2748770617093,6.09783586821581,315.1770411934935,327.3727129299251,0.19333270962071814,0.004670264314242598,0.18866244530647552,0.19800297393496072,0.572888370093174,0.044529100979102954,0.528359269114071,0.617417471072277,0.686713033921218,0.05840051254561235,0.6283125213756056,0.7451135464668303,0.6360864745011087,0.02245011086474502,0.6136363636363636,0.6585365853658537,0.0012532002292573452,1.4095567166805267e-06,0.0012517906725406647,0.0012546097859740257
discontinuous_piecewise,2,50.0,near_delta,tsvd_2d,0.5,2,2,343.0367763555325,0.3408732226254756,342.695903132907,343.37764957815796,0.14741460502231662,0.007192633509444865,0.14022197151287175,0.15460723853176148,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.8550720821497741,0.002647420707759529,0.8524246614420147,0.8577195028575337,0.5221778431784738,0.01513558965734707,0.5070422535211268,0.5373134328358209,0.0016271821223199368,1.991400495171547e-05,0.0016072681173682213,0.0016470961272716522
discontinuous_piecewise,2,50.0,near_delta,tsvd_2d,1.0,2,2,343.05650226974194,0.4980930807338666,342.55840918900805,343.5545953504758,0.14242380642055724,0.014706833321535315,0.1277169730990219,0.15713063974209254,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.8581657225020431,0.004890614163288287,0.8532751083387549,0.8630563366653314,0.5193026151930261,0.026151930261519296,0.4931506849315068,0.5454545454545454,0.0016240859404206276,8.869916200637817e-06,0.0016152160242199898,0.0016329558566212654
matern_grf,0,0.06,rough,fast_bayesian,0.5,2,2,370.5988164492323,23.16217794545753,347.43663850377476,393.7609943946898,0.018141320017834642,0.02072074017736488,-0.0025794201595302404,0.03886206019519953,0.7006766024079085,0.08755889079432233,0.6131177116135862,0.7882354932022309,0.9168336132580739,0.03367260141348738,0.8831610118445865,0.9505062146715613,0.1704225352112676,0.029577464788732397,0.14084507042253522,0.2,0.0012568701058626175,4.456378519535065e-06,0.0012524137273430824,0.0012613264843821526
matern_grf,0,0.06,rough,fast_bayesian,1.0,2,2,371.30182454783005,19.866025187744214,351.43579936008587,391.1678497355743,0.02245774819973625,0.009335807849820582,0.01312194034991567,0.03179355604955683,0.7006766024079085,0.08755889079432233,0.6131177116135862,0.7882354932022309,0.8659037585186098,0.05429087510716685,0.8116128834114429,0.9201946336257766,0.2912605588044184,0.054418453541260556,0.23684210526315788,0.345679012345679,0.0012649116106331348,8.807983249425888e-06,0.001256103627383709,0.0012737195938825607
